order_id,order_date,store_id,city,country,product,category,quantity,unit_price,total_amount,payment_method,order_type,customer_age,rating
ORD-193427,2023-06-14 22:29:00,KFC-005,,Pakistan,Mighty Zinger,Burgers,5,890,4450,Card,Takeaway,59.0,4.1
ORD-190098,2024-06-26 12:16:00,KFC-006,Dubai,UAE,Boneless Bucket,Buckets,4,1650,6600,Cash,delivery,59.0,
ORD-104438,11-01-2025,KFC-006,Dubai,UAE,Fries (Regular),Sides,5,220,1100,online ,TAKEAWAY,39.0,3.1
ORD-144515,2024-10-06 19:45:00,KFC-003,Karrachi,Pakistan,Coleslaw,Sides,2,180,360,Online,Takeaway,29.0,3.5
ORD-123967,2023-06-25 16:08:00,KFC-005,Peshawar,Pakistan,Zinger Burger,Burgers,3,650,1950,cash,delivery,60.0,
ORD-103041,2024-08-31 18:11:00,KFC-006,Dubai,UAE,Chicky Meal,Meals,4,750,3000,online ,delivery,,3.0
ORD-137756,2023-04-29 12:30:00,KFC-007,London,UK,Coleslaw,Sides,1,180,180,Card,Dine-In,47.0,1.4
ORD-125057,2025-02-21 22:25:00,KFC-008 ,Manchester,UK,Fries (Large),Sides,2,320,640,Credit Card,TAKEAWAY,40.0,4.2
ORD-184987,2023-03-14 22:03:00,KFC-001,Islamabad,Pakistan,Pepsi (Large),Beverages,4,220,880,Cash,Takeaway,,4.8
ORD-180579,2024-11-08 19:13:00,KFC-003,Karachi,Pakistan,Mighty Zinger,Burgers,1,890,890,Cash,Takeaway,45.0,3.5
ORD-130399,2023-01-21 22:35:00,KFC-008,,UK,Fries (Large),Sides,1,320,320,Cash,Delivery,48.0,1.1
ORD-129921,2024-06-21 12:23:00,KFC-001,Islamabad,Pakistan,Pepsi (Large),Beverages,3,220,660,Credit Card,TAKEAWAY,37.0,
ORD-191286,2023-10-06 17:34:00,KFC-004,Rawalpindi ,Pakistan,Zinger Burger,Burgers,4,650,2600,cash,Takeaway,52.0,4.7
ORD-119262,2024-11-12 14:37:00,KFC-004 ,Rawalpindi ,Pakistan,Twister,Wraps,4,520,2080,Credit Card,Delivery,26.0,
ORD-148213,2024-08-31 11:58:00,KFC-007 ,London,UK,Boneless Bucket,Buckets,5,1650,8250,Credit Card,delivery,52.0,1.1
ORD-119578,2023-06-18 20:06:00,KFC-007,London,UK,Twister,Wraps,5,520,2600,Online,dine-in,50.0,2.1
ORD-121048,2024-05-04 21:34:00,KFC-006,Dubai,UAE,Pepsi (Regular),Beverages,4,150,600,Cash,delivery,15.0,2.0
ORD-169290,2023-12-12 17:58:00,KFC-007,London,UK,Krunch Burger,Burgers,4,380,1520,Credit Card,delivery,38.0,4.8
ORD-192872,2024-08-31 19:57:00,KFC-006,Dubai,UAE,Mighty Zinger,Burgers,3,890,2670,Card,dine-in,18.0,3.9
ORD-114837,2024-08-18 12:02:00,KFC-004 ,Rawalpindi,Pakistan,Zinger Burger,,3,650,1950,Credit Card,delivery,57.0,2.8
ORD-184030,22-Nov-2024,KFC-001,Islamabad,Pakistan,Pepsi (Large),Beverages,2,220,440,CARD,delivery,15.0,1.4
ORD-115159,2024-04-05 13:21:00,KFC-005,Peshawar,Pakistan,HotWings,Chicken,5,480,2400,Cash,TAKEAWAY,19.0,4.6
ORD-158459,09-Jun-2023,KFC-002,lahore,Pakistan,Dinner Meal,Meals,1,990,990,Cash,Takeaway,60.0,4.9
ORD-107486,2023-07-20 16:38:00,KFC-001,Islamabad,Pakistan,Coleslaw,Sides,3,180,540,Card,delivery,61.0,4.2
ORD-122100,2025-01-12 15:11:00,KFC-001,Islamabad ,Pakistan,Fries (Large),Sides,3,320,960,Credit Card,Delivery,53.0,4.2
ORD-126533,2024-03-23 11:30:00,KFC-003,karachi,Pakistan,Chicky Meal,Meals,5,750,3750,CARD,TAKEAWAY,15.0,2.3
ORD-188996,2024-07-15 14:40:00,KFC-005,Peshawar,Pakistan,Rice Bowl,Rice,1,560,560,Credit Card,TAKEAWAY,39.0,2.2
ORD-105624,2024-03-28 22:04:00,KFC-007,London,UK,Rice Bowl,Rice,5,560,2800,CARD,TAKEAWAY,20.0,2.7
ORD-144286,2024-05-05 21:56:00,KFC-001,Islamabad ,Pakistan,Chicky Meal,Meals,1,750,750,Card,dine-in,15.0,1.9
ORD-156782,2023-03-14 20:35:00,KFC-006,Dubai,UAE,Krunch Burger,Burgers,2,380,760,cash,Dine-In,50.0,1.5
ORD-171897,20-Apr-2025,KFC-003,,Pakistan,Chicken Bucket (8 pcs),Buckets,1,1850,1850,Card,Takeaway,26.0,2.2
ORD-198717,2023-10-20 16:44:00,KFC-007,London,UK,Twister,Wraps,5,520,2600,Card,Takeaway,33.0,4.8
ORD-138693,2025-06-29 11:05:00,KFC-008,Manchester,UK,Krunch Burger,Burgers,3,380,1140,Card,Delivery,30.0,4.0
ORD-139701,2024-03-28 16:35:00,KFC-002,Lahor,Pakistan,Mighty Zinger,Burgers,4,890,3560,Credit Card,dine-in,63.0,
ORD-175352,2023-02-09 16:28:00,KFC-006,,UAE,Coleslaw,Sides,4,180,720,online ,Dine-In,28.0,1.2
ORD-195219,2023-04-06 16:31:00,KFC-007,London,UK,Zinger Burger,Burgers,5,650,3250,,delivery,22.0,4.5
ORD-136192,2024-04-03 14:11:00,KFC-007,London,UK,Krunch Burger,Burgers,1,380,380,Card,dine-in,15.0,
ORD-147583,2025-11-06 22:50:00,KFC-001,ISLAMABAD,Pakistan,Chicky Meal,Meals,3,750,2250,CARD,Delivery,15.0,4.9
ORD-189749,2025-04-03 12:07:00,KFC-003,Karachi,Pakistan,Fries (Large),Sides,2,320,640,Cash,dine-in,50.0,1.7
ORD-178718,07-Jun-2023,KFC-007,London,UK,Chicky Meal,Meals,2,750,1500,Cash,delivery,53.0,1.9
ORD-174693,2025/09/01 11:59,KFC-003,,Pakistan,Dinner Meal,Meals,3,990,2970,Cash,Takeaway,54.0,4.2
ORD-132048,2025-11-27 16:45:00,KFC-002,Lahore,Pakistan,Chicken Bucket (8 pcs),Buckets,1,1850,1850,online ,Takeaway,47.0,1.5
ORD-102725,22-Sep-2023,KFC-004,Rawalpindi,Pakistan,Chicken Bucket (8 pcs),Buckets,5,1850,9250,cash,dine-in,19.0,4.9
ORD-133452,2025-08-17 22:43:00,KFC-002 ,Lahore ,Pakistan,Fries (Regular),Sides,2,220,440,cash,Delivery,46.0,1.8
ORD-146577,2024-03-20 13:46:00,KFC-007,London,UK,Boneless Bucket,Buckets,4,1650,6600,cash,Delivery,21.0,1.3
ORD-152758,10-Dec-2025,KFC-005,Peshawar,Pakistan,Fries (Large),Sides,2,320,640,online ,TAKEAWAY,27.0,2.3
ORD-113447,2023-12-28 12:15:00,KFC-008,Manchester,UK,Hot Wings (5 pcs),Chicken,5,480,2400,Cash,dine-in,17.0,3.2
ORD-116967,10/05/2023,KFC-004,Rawalpindi,Pakistan,Pepsi (Regular),Beverages,4,150,600,Cash,Dine-In,29.0,2.8
ORD-147131,2023-10-10 11:48:00,KFC-008,Manchester,UK,Twister,Wraps,3,520,1560,cash,Dine-In,58.0,2.2
ORD-116589,2025-09-28 18:05:00,KFC-006,Dubai,UAE,Dinner Meal,Meals,4,990,3960,online ,Delivery,16.0,
ORD-159816,2023-09-19 17:41:00,KFC-001,islamabad,Pakistan,Boneless Bucket,Buckets,5,1650,8250,CARD,dine-in,46.0,2.4
ORD-187468,2023-04-09 19:24:00,KFC-008,Manchester,UK,Chicken Bucket (8 pcs),Buckets,2,1850,3700,Cash,dine-in,57.0,2.8
ORD-132125,2023-04-12 19:28:00,KFC-008,Manchester,UK,Chicky Meal,Meals,2,750,1500,Cash,delivery,34.0,
ORD-143735,2023-11-25 10:04:00,KFC-002,Lahore,Pakistan,Chicken Bucket (8 pcs),Buckets,5,1850,9250,Cash,delivery,52.0,3.3
ORD-179968,03-05-2025,KFC-003,Karachi,Pakistan,Chicky Meal,Meals,4,750,3000,online ,Delivery,28.0,1.4
ORD-103638,31-Jul-2025,KFC-001 ,Islamabad,Pakistan,Chicky Meal,Meals,4,750,3000,Cash,delivery,60.0,2.3
ORD-199179,2025-08-10 18:22:00,KFC-002,Lahore,Pakistan,Dinner Meal,Meals,4,990,3960,Card,Dine-In,56.0,1.6
ORD-189239,2025-10-25 13:47:00,KFC-006,Dubai,UAE,Chicken Bucket (8 pcs),Buckets,5,1850,9250,online ,Delivery,55.0,2.9
ORD-163343,2024-11-07 18:26:00,KFC-001,Islamabad,Pakistan,Krunch Burger,Burgers,1,380,380,Online,dine-in,36.0,3.7
ORD-156443,2023-03-19 14:08:00,KFC-007,London,UK,Hot Wings (5 pcs),Chicken,1,480,480,Credit Card,dine-in,35.0,1.5
ORD-132453,10-03-2023,KFC-002,Lahore,Pakistan,Dinner Meal,Meals,1,990,990,Credit Card,Delivery,31.0,1.7
ORD-101999,2024-07-31 15:53:00,KFC-006,Dubai,UAE,Fries (Large),Sides,5,320,1600,Credit Card,Delivery,58.0,4.0
ORD-120387,2024-10-13 20:38:00,KFC-008,Manchester,UK,Fries (Large),Sides,5,320,1600,Cash,TAKEAWAY,36.0,1.7
ORD-167741,2024-01-05 17:46:00,KFC-007,London,UK,Krunch Burger,Burgers,4,380,1520,Credit Card,delivery,43.0,3.5
ORD-101240,2023-05-20 10:07:00,KFC-005,Peshawar,Pakistan,Dinner Meal,Meals,5,990,4950,online ,Dine-In,49.0,1.9
ORD-121635,2024-03-21 16:35:00,KFC-005,Peshawar,Pakistan,Dinner Meal,Meals,1,990,990,Card,Takeaway,32.0,1.9
ORD-162752,2024-04-30 16:05:00,KFC-001,Islamabad,Pakistan,Krunch Burger,Burgers,1,380,380,Online,Delivery,34.0,3.6
ORD-156386,2024-06-16 19:16:00,KFC-002,Lahor,Pakistan,Dinner Meal,Meals,3,990,2970,online ,delivery,56.0,3.5
ORD-197423,2025-01-21 20:37:00,KFC-007,London,UK,Chicky Meal,Meals,2,750,1500,Online,Takeaway,31.0,2.0
ORD-159374,2024-08-10 19:39:00,KFC-008,Manchester,UK,Twister,Wraps,4,520,2080,cash,Takeaway,37.0,4.9
ORD-177636,2023-01-14 14:27:00,KFC-004,Pindi,Pakistan,Chicky Meal,Meals,2,750,1500,Card,delivery,52.0,4.2
ORD-148449,2025-11-27 22:30:00,KFC-002,lahore,Pakistan,Fries (Regular),Sides,4,220,880,online ,dine-in,61.0,2.3
ORD-116913,2023-01-05 18:18:00,KFC-002,Lahore,Pakistan,Rice Bowl,Rice,3,560,1680,Credit Card,TAKEAWAY,53.0,2.9
ORD-119617,24-Apr-2025,KFC-003 ,Karachi,Pakistan,Pepsi (Regular),Beverages,1,150,150,Credit Card,delivery,24.0,1.9
ORD-117438,2023/05/05 21:38,KFC-007,London,UK,Mighty Zinger,Burgers,5,890,4450,Online,TAKEAWAY,25.0,3.3
ORD-112988,05/07/2023,KFC-006,Dubai,UAE,Chicken Bucket (8 pcs),Buckets,1,1850,1850,Card,Dine-In,43.0,4.1
ORD-118026,2024-07-23 22:46:00,KFC-002,Lahore,Pakistan,Coleslaw,Sides,4,180,720,,TAKEAWAY,64.0,2.6
ORD-185703,2025-08-11 14:20:00,KFC-005,Peshawar,Pakistan,Twister,Wraps,2,520,1040,cash,Takeaway,56.0,3.3
ORD-147765,2023-03-11 10:59:00,KFC-005,Peshawar,Pakistan,Fries (Regular),Sides,5,220,1100,Cash,,58.0,2.6
ORD-164918,2023-09-03 22:27:00,KFC-008,Manchester,UK,Hot Wings,Chicken,3,480,1440,Cash,dine-in,37.0,2.4
ORD-182042,2023-06-10 17:02:00,KFC-002,Lahor,Pakistan,HotWings,Chicken,1,480,480,online ,dine-in,36.0,3.6
ORD-110619,2023-07-25 20:44:00,KFC-007,London,UK,Chicky Meal,Meals,2,750,1500,Credit Card,TAKEAWAY,30.0,2.2
ORD-148224,2025-09-14 13:10:00,KFC-006,Dubai,UAE,Zinger Burger,Burgers,5,650,3250,cash,Delivery,52.0,3.7
ORD-152310,2023-02-01 12:41:00,KFC-004,Rawalpindi,Pakistan,Dinner Meal,Meals,3,990,2970,CARD,Takeaway,60.0,3.4
ORD-136717,2023-06-01 19:59:00,KFC-002,Lahore,Pakistan,Fries Regular,Sides,5,220,1100,Card,Takeaway,24.0,3.1
ORD-117261,2024-12-10 19:45:00,KFC-005,Peshawar,Pakistan,Boneless Bucket,Buckets,2,1650,3300,online ,Takeaway,,2.7
ORD-193722,2023-03-09 12:12:00,KFC-005,Peshawar,Pakistan,Pepsi (Large),Beverages,2,220,440,cash,TAKEAWAY,29.0,3.0
ORD-190669,2024-03-24 16:57:00,KFC-006 ,Dubai,UAE,Dinner Meal,Meals,724,990,716760,CARD,delivery,59.0,
ORD-199762,2023-09-01 22:55:00,KFC-001,Islamabad,Pakistan,Boneless Bucket,Buckets,2,1650,3300,online ,Takeaway,20.0,3.6
ORD-159597,2023-07-06 15:28:00,KFC-008,Manchester,UK,Fries (Regular),Sides,5,220,1100,Card,Takeaway,29.0,3.4
ORD-107901,2024-09-18 18:18:00,KFC-003,Karachi ,Pakistan,hot wings (5 pcs),Chicken,4,480,1920,online ,dine-in,32.0,2.7
ORD-165582,2024/12/02 16:10,KFC-002,Lahore,Pakistan,Pepsi (Regular),Beverages,2,150,300,online ,delivery,30.0,3.3
ORD-120289,2023-04-03 21:04:00,KFC-003,,Pakistan,Chicken Bucket (8 pcs),Buckets,3,1850,5550,Card,,34.0,1.4
ORD-111306,2025-02-20 22:13:00,KFC-003,KARACHI,Pakistan,Pepsi (Regular),Beverages,3,150,450,Cash,TAKEAWAY,58.0,2.7
ORD-175393,2023-12-30 12:44:00,KFC-005,Peshawar,Pakistan,Mighty Zinger,Burgers,3,890,2670,Cash,Takeaway,31.0,2.2
ORD-183113,2024-12-18 17:37:00,KFC-001,Islamabad,Pakistan,Hot Wings (5 pcs),Chicken,3,480,1440,CARD,delivery,26.0,3.7
ORD-140917,2023-08-03 18:25:00,KFC-007,London,UK,Hot Wings (5 pcs),Chicken,1,480,480,online ,Delivery,56.0,2.3
ORD-173074,2024-07-18 16:12:00,KFC-002,Lahore,Pakistan,Zinger Burger,Burgers,2,650,1300,CARD,dine-in,31.0,2.1
ORD-168570,2023-05-19 15:40:00,KFC-004,Pindi,Pakistan,Coleslaw,Sides,2,180,360,Online,Takeaway,24.0,4.1
ORD-107300,2023-01-15 10:14:00,KFC-004,Rawalpindi,Pakistan,Twister,Wraps,2,520,1040,Card,Delivery,63.0,1.2
ORD-157967,2023-05-25 17:44:00,KFC-004,Rawalpindi ,Pakistan,Boneless Bucket,Buckets,3,1650,4950,Card,Delivery,44.0,4.7
ORD-159165,2024-05-22 12:19:00,KFC-008,Manchester,UK,Krunch Burger,Burgers,2,380,760,CARD,Delivery,40.0,4.3
ORD-158121,2025-01-19 20:40:00,KFC-002,Lahore,Pakistan,Pepsi (Regular),Beverages,3,150,450,CARD,Dine-In,44.0,2.8
ORD-129519,01-06-2025,KFC-005,Peshawar,Pakistan,Dinner Meal,Meals,1,990,990,Online,TAKEAWAY,49.0,4.4
ORD-167019,2024-04-25 21:56:00,KFC-001,,Pakistan,Hot Wings (5 pcs),Chicken,2,480,960,cash,TAKEAWAY,,2.5
ORD-151144,2025-06-26 18:06:00,KFC-001,Islamabad ,Pakistan,Boneless Bucket,Buckets,2,1650,3300,online ,Delivery,31.0,2.6
ORD-197372,2023-07-15 11:25:00,KFC-008,Manchester,UK,Hot Wings (5 pcs),Chicken,1,480,480,Credit Card,delivery,58.0,1.2
ORD-167103,2023-09-08 20:25:00,KFC-008,Manchester,UK,Fries (Large),Sides,2,320,640,CARD,TAKEAWAY,46.0,3.8
ORD-117002,2024-11-11 14:43:00,KFC-003,Karachi,Pakistan,Pepsi (Large),Beverages,2,220,440,Cash,Takeaway,56.0,4.3
ORD-186448,2023-08-29 12:47:00,KFC-001,Islamabad,Pakistan,fries (regular),Sides,2,220,440,Credit Card,Delivery,25.0,4.8
ORD-143906,2024/12/28 11:01,KFC-007,London,UK,Dinner Meal,Meals,3,990,2970,Cash,Takeaway,32.0,1.9
ORD-109163,2023-06-12 20:02:00,KFC-005,Peshawar,Pakistan,Dinner Meal,Meals,4,990,3960,cash,Delivery,64.0,1.5
ORD-142999,2025-08-10 10:46:00,KFC-008,Manchester,UK,Pepsi (Large),Beverages,4,220,880,online ,Delivery,23.0,3.7
ORD-141912,12-31-2023,KFC-006,Dubai,UAE,Fries (Large),Sides,3,320,960,cash,TAKEAWAY,62.0,4.0
ORD-173433,2025-10-28 20:00:00,KFC-003,Karrachi,Pakistan,Rice Bowl,Rice,3,560,1680,online ,Takeaway,,4.5
ORD-156285,2024/05/30 12:57,KFC-008,Manchester,UK,Pepsi (Regular),Beverages,2,150,300,Cash,Takeaway,62.0,4.7
ORD-189992,2023-08-17 22:25:00,KFC-001,Islamabad,Pakistan,Dinner Meal,Meals,5,990,4950,Card,delivery,53.0,3.8
ORD-157223,2023-09-12 20:42:00,KFC-005,Peshawar,Pakistan,Hot Wings (5 pcs),Chicken,1,480,480,cash,delivery,50.0,3.4
ORD-168700,2025-06-29 21:43:00,KFC-003,Karachi,Pakistan,Zinger Burgr,Burgers,1,650,650,online ,delivery,30.0,3.0
ORD-118678,2024-12-31 22:04:00,KFC-006,,UAE,Chicky Meal,Meals,5,750,3750,Cash,dine-in,60.0,3.7
ORD-184214,2023-12-14 12:51:00,KFC-006,Dubai,UAE,Boneless Bucket,Buckets,2,1650,3300,Cash,TAKEAWAY,23.0,3.3
ORD-125169,2024-05-25 11:32:00,KFC-007,London,UK,Zinger Burger,Burgers,5,650,3250,online ,delivery,30.0,1.4
ORD-110801,08-Dec-2024,KFC-001,Islamabad,Pakistan,Pepsi (Large),Beverages,4,220,880,Cash,Takeaway,45.0,2.1
ORD-170765,2023-06-26 17:51:00,KFC-005,Peshawar,Pakistan,Boneless Bucket,Buckets,3,1650,4948,Online,TAKEAWAY,33.0,4.6
ORD-154773,2024-04-24 17:32:00,KFC-006,Dubai,UAE,Krunch Burger,Burgers,4,380,1520,online ,dine-in,37.0,
ORD-151675,2024-04-03 11:27:00,KFC-003,Karachi,Pakistan,ZINGER BURGER,Burgers,1,650,650,Cash,dine-in,27.0,1.7
ORD-101147,2023-10-05 17:38:00,KFC-004,Rawalpindi,Pakistan,Chicken Bucket (8 pcs),Buckets,1,1850,1850,Online,dine-in,27.0,2.8
ORD-194242,2025-03-25 19:03:00,KFC-005,Peshawar,Pakistan,Fries (Large),Sides,5,320,1600,online ,dine-in,30.0,1.1
ORD-119287,2023-06-16 12:02:00,KFC-008,Manchester,UK,Zinger Burger,Burgers,1,650,650,online ,dine-in,18.0,3.5
ORD-110019,2025-11-10 15:51:00,KFC-003,Karachi,Pakistan,Boneless Bucket,Buckets,4,1650,6600,Online,Delivery,29.0,3.0
ORD-191479,2024-06-21 21:49:00,KFC-008,Manchester,UK,Fries (Large),Sides,4,320,1280,online ,dine-in,32.0,1.6
ORD-153567,2025-05-17 12:19:00,KFC-007,London,UK,Pepsi (Regular),Beverages,3,150,450,CARD,Dine-In,63.0,3.6
ORD-184979,2023-02-14 16:19:00,KFC-001,islamabad,Pakistan,Rice Bowl,Rice,3,560,1680,Online,Dine-In,52.0,3.1
ORD-159642,2024-07-14 15:07:00,KFC-002,Lahore ,Pakistan,Coleslaw,Sides,1,180,180,CARD,dine-in,57.0,3.9
ORD-100151,2024-04-09 14:46:00,KFC-007,London,UK,HotWings,Chicken,5,480,2400,Card,,49.0,3.8
ORD-179697,2024-01-14 19:07:00,KFC-001,ISLAMABAD,Pakistan,Coleslaw,Sides,4,180,720,,delivery,21.0,4.8
ORD-119626,2024-05-06 16:18:00,KFC-003,Karachi ,Pakistan,hot wings (5 pcs),Chicken,3,480,1440,Credit Card,dine-in,35.0,3.7
ORD-135913,2025-06-22 17:20:00,KFC-004,Rawalpindi ,Pakistan,Fries (Large),Sides,1,320,320,cash,Takeaway,19.0,2.2
ORD-171304,2023-10-10 18:34:00,KFC-006,Dubai,UAE,Twister,Wraps,2,520,1040,Online,Delivery,40.0,3.0
ORD-122730,2025-09-01 21:01:00,KFC-001,Islamabad,Pakistan,Twister,Wraps,4,520,2080,online ,delivery,44.0,4.8
ORD-182272,2025-05-08 18:51:00,KFC-005,Peshawar,Pakistan,Pepsi (Regular),Beverages,2,150,300,Cash,dine-in,49.0,1.7
ORD-105200,21/06/2025,KFC-005,Peshawar,Pakistan,Krunch Burger,Burgers,3,380,1140,Online,Delivery,56.0,1.4
ORD-130408,2023-12-24 19:24:00,KFC-004,rawalpindi,Pakistan,Twister,Wraps,5,520,2600,Card,Takeaway,44.0,3.9
ORD-134515,2023-09-15 20:35:00,KFC-006,Dubai,UAE,Chicky Meal,Meals,3,750,2250,cash,Takeaway,58.0,1.6
ORD-121447,2025-06-12 20:41:00,KFC-002,Lahore,Pakistan,Chicken Bucket (8 pcs),Buckets,4,1850,7400,CARD,dine-in,29.0,2.2
ORD-185773,11-15-2025,KFC-006,Dubai,UAE,Hot Wings (5 pcs),Chicken,5,480,2400,CARD,TAKEAWAY,16.0,3.0
ORD-177400,2023-11-27 18:36:00,KFC-004,Rawalpindi,Pakistan,Hot Wings (5 pcs),Chicken,4,480,1920,CARD,Takeaway,52.0,3.8
ORD-177384,2025-05-30 16:43:00,KFC-005,Peshawar,Pakistan,Boneless Bucket,Buckets,1,1650,1650,Card,Dine-In,55.0,1.9
ORD-125487,2024-11-21 15:37:00,KFC-006,Dubai,UAE,Chicken Bucket (8 pcs),Buckets,1,1850,1850,Credit Card,dine-in,25.0,1.5
ORD-159891,2024-04-27 19:20:00,KFC-003 ,Karachi,Pakistan,Chicken Bucket (8 pcs),Buckets,2,1850,3700,Card,Dine-In,,3.9
ORD-182740,2023-07-08 13:21:00,KFC-004,rawalpindi,Pakistan,Coleslaw,Sides,2,180,360,Card,delivery,36.0,2.3
ORD-165608,2024-04-26 16:23:00,KFC-005,Peshawar,Pakistan,hot wings (5 pcs),Chicken,1,480,480,Credit Card,Delivery,49.0,4.3
ORD-158801,2023-07-01 12:27:00,KFC-002,LAHORE,Pakistan,Fries (Large),Sides,2,320,640,cash,dine-in,23.0,2.8
ORD-151780,2025-11-12 22:22:00,KFC-008,Manchester,UK,Dinner Meal,Meals,4,990,3960,cash,Takeaway,46.0,1.8
ORD-131441,2025-12-15 19:08:00,KFC-007,London,UK,Pepsi (Large),Beverages,3,220,660,Card,Dine-In,43.0,4.2
ORD-160995,2025-07-25 19:09:00,KFC-007,London,UK,Zinger Burger,Burgers,1,650,650,Credit Card,delivery,39.0,3.3
ORD-145287,2024-09-11 22:16:00,KFC-001,Islamabad,Pakistan,Twister,Wraps,5,520,2600,Card,Takeaway,17.0,4.5
ORD-174569,2024-08-28 16:18:00,KFC-004,Rawalpindi,Pakistan,Regular Fries,Sides,5,220,1100,online ,dine-in,36.0,3.3
ORD-135929,2025-04-02 16:48:00,KFC-003,Karachi,Pakistan,Pepsi (Large),Beverages,4,220,880,Cash,Delivery,44.0,4.1
ORD-172146,2025-10-12 13:05:00,KFC-007,London,UK,Chicky Meal,Meals,4,750,3000,,delivery,51.0,4.6
ORD-195543,2025-06-25 13:04:00,KFC-002,Lahore,Pakistan,Mighty Zinger,Burgers,2,890,1780,Card,TAKEAWAY,57.0,1.4
ORD-158406,2023-08-04 20:07:00,KFC-007,London,UK,Krunch Burger,Burgers,3,380,1140,Credit Card,Delivery,49.0,
ORD-155059,2025-12-12 10:13:00,KFC-003,Karachi,Pakistan,Fries (Large),Sides,3,320,960,online ,Dine-In,17.0,3.2
ORD-163333,2024-09-17 16:02:00,KFC-007,London,UK,Fries (Large),Sides,5,320,1637,Credit Card,dine-in,25.0,2.3
ORD-140110,10-14-2025,KFC-006,Dubai,UAE,Fries (Regular),Sides,2,220,440,Card,TAKEAWAY,62.0,3.8
ORD-128743,2024-11-17 14:08:00,KFC-002,Lahore,Pakistan,Zinger Burger,Burgers,3,650,1950,Card,Dine-In,43.0,
ORD-188086,2025-12-29 18:33:00,KFC-001,Islambad,Pakistan,Fries (Large),Sides,4,320,1280,Credit Card,Delivery,21.0,2.7
ORD-135287,2023-05-27 21:39:00,KFC-008,Manchester,UK,Chicky Meal,Meals,5,750,3750,online ,Delivery,41.0,4.8
ORD-119289,2023-08-11 19:49:00,KFC-007,London,UK,Zinger Burger,Burgers,2,650,1300,Credit Card,Delivery,47.0,4.6
ORD-171203,2024-03-29 22:51:00,KFC-001,Islamabad,Pakistan,Boneless Bucket,Buckets,2,1650,3300,Credit Card,delivery,29.0,2.8
ORD-119935,2024-03-11 10:49:00,KFC-004,Rawalpindi,Pakistan,Hot Wings (5 pcs),Chicken,2,480,960,Credit Card,TAKEAWAY,49.0,1.2
ORD-168297,2025-07-22 12:25:00,KFC-003,Karachi,Pakistan,Chicken Bucket (8 pcs),Buckets,3,1850,5550,cash,Delivery,42.0,2.1
ORD-166034,2023-08-26 19:10:00,KFC-001 ,Islamabad,Pakistan,Rice Bowl,Rice,5,560,2800,cash,delivery,50.0,4.2
ORD-134159,2023-09-05 17:01:00,KFC-001,Islamabad,Pakistan,Dinner Meal,Meals,3,990,2970,Online,Takeaway,53.0,1.4
ORD-125518,2025-06-28 19:54:00,KFC-008,Manchester,UK,Regular Fries,Sides,1,220,220,cash,Delivery,56.0,4.8
ORD-122469,2023-03-17 11:23:00,KFC-006,Dubai,UAE,Boneless Bucket,Buckets,1,1650,1650,cash,TAKEAWAY,16.0,
ORD-183738,2025-09-22 12:35:00,KFC-002,Lahore,Pakistan,Twister,Wraps,4,520,2080,Credit Card,TAKEAWAY,52.0,2.7
ORD-178195,2025-10-28 13:17:00,KFC-004,Rawalpindi,Pakistan,Zinger Burger,Burgers,3,650,1950,Card,Delivery,15.0,
ORD-186381,2024-07-29 19:19:00,KFC-003,Karrachi,Pakistan,Pepsi (Regular),Beverages,1,150,150,online ,delivery,48.0,2.9
ORD-171733,2025-07-09 12:56:00,KFC-002,Lahore,Pakistan,Pepsi (Regular),Beverages,1,150,150,Card,delivery,19.0,4.1
ORD-101748,2025-08-03 16:00:00,KFC-004,Pindi,Pakistan,Pepsi (Regular),Beverages,3,150,450,Card,Takeaway,26.0,2.5
ORD-162377,2023-10-11 15:20:00,KFC-002,LAHORE,Pakistan,Pepsi (Large),Beverages,2,220,440,online ,delivery,59.0,
ORD-124069,2025-03-03 18:05:00,KFC-007,,UK,Mighty Zinger,Burgers,1,890,890,cash,Takeaway,35.0,4.8
ORD-127611,2023-04-30 18:00:00,KFC-005,Peshawar,Pakistan,Chicken Bucket (8 pcs),Buckets,3,1850,5550,Online,Delivery,33.0,
ORD-194961,2025-10-01 20:56:00,KFC-008,,UK,Chicky Meal,Meals,1,750,750,Credit Card,delivery,48.0,2.1
ORD-191511,2023-12-26 14:37:00,KFC-001,,Pakistan,Chicken Bucket (8 pcs),Buckets,3,1850,5550,,delivery,25.0,1.6
ORD-134277,2023-11-19 18:20:00,KFC-004,Rawalpindi,Pakistan,Hot Wings (5 pcs),Chicken,2,480,960,cash,Delivery,34.0,2.8
ORD-139734,2023-08-29 17:34:00,KFC-001,Islamabad,Pakistan,Zinger burger,Burgers,1,650,650,Online,Dine-In,25.0,4.1
ORD-121227,24/07/2024,KFC-002,lahore,Pakistan,Twister,Wraps,4,520,2080,CARD,TAKEAWAY,20.0,4.2
ORD-114554,2024-06-21 12:35:00,KFC-003,Karachi ,Pakistan,Twister,Wraps,4,520,2080,online ,Takeaway,44.0,1.9
ORD-151079,02-Sep-2023,KFC-001,Islamabad,Pakistan,Boneless Bucket,Buckets,3,1650,4950,Online,delivery,18.0,2.9
ORD-165554,2024-07-01 13:48:00,KFC-002,Lahore,Pakistan,Boneless Bucket,Buckets,4,1650,6600,,Dine-In,17.0,4.6
